7.25,36.7116,1.67572,-30.6829,20.2204,12.9199,-34.3687,9.74986,35.4674,-28.7197,-20.866,24.0663,-0.333345,-19.303,14.5417,6.92503,-23.204,7.8303,22.9787,-9.72717,-6.59712
7.375,36.5488,1.795,-30.6211,20.028,12.9817,-34.1749,9.58603,35.3518,-28.5174,-20.719,24.0687,-0.332504,-19.3055,14.5421,6.92707,-23.2054,7.82997,22.9812,-9.72831,-6.59934
7.5,36.3859,1.91423,-30.5593,19.8357,13.0435,-33.9811,9.42229,35.2362,-28.3151,-20.5721,24.071,-0.331664,-19.3079,14.5425,6.9291,-23.2069,7.82965,22.9837,-9.72945,-6.60157
7.625,36.2232,2.0334,-30.4976,19.6435,13.1052,-33.7875,9.25862,35.1207,-28.1129,-20.4251,24.0734,-0.330823,-19.3104,14.5429,6.93113,-23.2083,7.82932,22.9862,-9.73059,-6.60379
7.75,36.0606,2.15251,-30.4359,19.4514,13.167,-33.5939,9.09503,35.0053,-27.9106,-20.2782,24.0757,-0.329983,-19.3129,14.5433,6.93317,-23.2098,7.829,22.9886,-9.73174,-6.60602
7.875,35.898,2.27157,-30.3742,19.2594,13.2287,-33.4004,8.93152,34.8899,-27.7084,-20.1312,24.0781,-0.329142,-19.3153,14.5437,6.9352,-23.2112,7.82867,22.9911,-9.73288,-6.60824
8.0,35.7355,2.39057,-30.3125,19.0675,13.2904,-33.207,8.76809,34.7746,-27.5061,-19.9843,24.0804,-0.328302,-19.3178,14.5441,6.93723,-23.2127,7.82834,22.9936,-9.73402,-6.61046
8.125,35.5731,2.50952,-30.2509,18.8756,13.352,-33.0137,8.60474,34.6593,-27.3039,-19.8373,24.0828,-0.327461,-19.3202,14.5445,6.93927,-23.2141,7.82802,22.9961,-9.73516,-6.61269
8.25,35.4108,2.62841,-30.1893,18.6839,13.4136,-32.8204,8.44147,34.5441,-27.1016,-19.6904,24.0851,-0.326621,-19.3227,14.5449,6.9413,-23.2156,7.82769,22.9985,-9.73631,-6.61491
8.375,35.2485,2.74724,-30.1278,18.4923,13.4752,-32.6273,8.27828,34.4289,-26.8994,-19.5434,24.0875,-0.32578,-19.3252,14.5453,6.94333,-23.217,7.82737,23.001,-9.73745,-6.61713
8.5,35.0863,2.86602,-30.0662,18.3007,13.5368,-32.4343,8.11517,34.3138,-26.6971,-19.3965,24.0898,-0.324939,-19.3276,14.5458,6.94536,-23.2185,7.82704,23.0035,-9.73859,-6.61936
8.625,34.9242,2.98474,-30.0047,18.1092,13.5983,-32.2413,7.95214,34.1988,-26.4949,-19.2495,24.0922,-0.324099,-19.3301,14.5462,6.9474,-23.22,7.82671,23.006,-9.73973,-6.62158
8.75,34.7622,3.1034,-29.9433,17.9178,13.6598,-32.0485,7.78919,34.0838,-26.2926,-19.1026,24.0945,-0.323258,-19.3326,14.5466,6.94943,-23.2214,7.82639,23.0085,-9.74088,-6.6238
